interaction_id,customer_id,interaction_date,interaction_type,branch_code,channel
INT919020,C01002441,2026-09-17,Customer_Care_Call,B001,App
INT769820,C01002441,2025-07-19,Branch_Visit,B001,USSD
INT500984,C01002441,2028-05-07,USSD_Session,B001,USSD
INT621650,C01002441,2028-03-11,Customer_Care_Call,B001,Branch
INT788333,C01002441,2026-08-28,Customer_Care_Call,B001,USSD
INT770852,C01002441,2027-04-16,App_Login,B001,ATM
INT943210,C01002441,2025-12-02,SMS_Received,B001,Agent
INT867094,C01002441,2024-08-16,Branch_Visit,B001,Agent
INT798978,C01002442,2026-05-03,USSD_Session,B010,USSD
INT508319,C01002442,2027-12-19,Branch_Visit,B010,Web
INT785808,C01002442,2025-01-10,Customer_Care_Call,B010,Agent
INT751603,C01002442,2025-08-13,SMS_Received,B010,Web
INT904284,C01002442,2026-02-14,App_Login,B010,ATM
INT832602,C01002442,2028-01-25,Branch_Visit,B010,USSD
INT911937,C01002442,2027-05-31,Branch_Visit,B010,Web
INT928609,C01002442,2025-09-08,App_Login,B010,Web
INT820156,C01002442,2026-08-26,Customer_Care_Call,B010,USSD
INT931065,C01002442,2029-01-28,Branch_Visit,B010,Branch
INT909056,C01002442,2024-11-13,SMS_Received,B010,App
INT711821,C01002442,2028-11-26,USSD_Session,B010,Agent
INT545456,C01002443,2026-08-30,USSD_Session,B004,Web
INT957495,C01002443,2024-08-17,Customer_Care_Call,B004,ATM
INT678037,C01002443,2028-09-06,USSD_Session,B004,App
INT936749,C01002443,2026-09-26,Customer_Care_Call,B004,App
INT896772,C01002443,2025-07-09,Customer_Care_Call,B004,App
INT557310,C01002443,2027-08-30,USSD_Session,B004,Branch
INT678424,C01002443,2028-02-19,USSD_Session,B004,Agent
INT628800,C01002443,2027-05-30,Branch_Visit,B004,Web
INT547332,C01002443,2028-05-03,SMS_Received,B004,App
INT572964,C01002443,2025-07-25,Customer_Care_Call,B004,ATM
INT920911,C01002443,2027-08-09,Customer_Care_Call,B004,USSD
INT943379,C01002443,2028-08-05,SMS_Received,B004,Branch
INT557183,C01002444,2024-12-15,Branch_Visit,B020,Branch
INT588677,C01002444,2023-05-23,SMS_Received,B020,USSD
INT571987,C01002444,2026-05-07,Customer_Care_Call,B020,Web
INT744927,C01002444,2025-08-07,USSD_Session,B020,Agent
INT702101,C01002444,2023-10-03,Branch_Visit,B020,ATM
INT807120,C01002444,2025-12-27,Branch_Visit,B020,Branch
INT595218,C01002444,2027-06-12,SMS_Received,B020,Agent
INT543398,C01002444,2023-06-11,App_Login,B020,Agent
INT569491,C01002444,2024-02-01,Customer_Care_Call,B020,ATM
INT562038,C01002444,2023-09-30,USSD_Session,B020,Branch
INT750051,C01002444,2026-06-16,Branch_Visit,B020,Web
INT961073,C01002444,2027-04-23,USSD_Session,B020,Web
INT925744,C01002444,2026-08-27,Customer_Care_Call,B020,ATM
INT910533,C01002444,2023-05-19,SMS_Received,B020,App
INT680586,C01002444,2023-07-26,SMS_Received,B020,Web
INT602841,C01002445,2025-01-30,USSD_Session,B004,ATM
INT542962,C01002445,2025-07-25,Customer_Care_Call,B004,Web
INT712451,C01002445,2025-05-30,USSD_Session,B004,ATM
INT740730,C01002445,2023-10-26,SMS_Received,B004,ATM
INT788205,C01002445,2026-03-08,Branch_Visit,B004,App
INT686288,C01002445,2025-10-30,App_Login,B004,Agent
INT945459,C01002445,2026-10-03,USSD_Session,B004,Agent
INT585663,C01002445,2024-01-03,Customer_Care_Call,B004,Agent
INT681516,C01002445,2024-02-03,SMS_Received,B004,Web
INT881728,C01002445,2025-03-26,Branch_Visit,B004,Web
INT548286,C01002445,2026-09-10,Customer_Care_Call,B004,USSD
INT509144,C01002446,2026-07-04,SMS_Received,B005,Agent
INT610474,C01002446,2026-10-15,SMS_Received,B005,App
INT809711,C01002446,2026-12-23,App_Login,B005,ATM
INT531951,C01002446,2025-06-15,SMS_Received,B005,Agent
INT911301,C01002446,2025-12-11,SMS_Received,B005,Web
INT518557,C01002446,2026-09-07,USSD_Session,B005,Agent
INT621589,C01002446,2029-03-07,USSD_Session,B005,USSD
INT704327,C01002446,2027-06-08,USSD_Session,B005,ATM
INT564524,C01002446,2029-06-28,Customer_Care_Call,B005,ATM
INT772885,C01002446,2025-07-31,Customer_Care_Call,B005,USSD
INT541266,C01002446,2025-08-27,App_Login,B005,Web
INT843512,C01002446,2025-12-07,SMS_Received,B005,USSD
INT873172,C01002446,2027-01-01,USSD_Session,B005,Web
INT720410,C01002446,2027-12-04,Branch_Visit,B005,Web
INT820300,C01002446,2026-11-22,SMS_Received,B005,Web
INT748728,C01002446,2029-01-23,Customer_Care_Call,B005,USSD
INT682948,C01002446,2026-05-12,App_Login,B005,Agent
INT648230,C01002447,2024-04-26,SMS_Received,B005,Branch
INT897188,C01002447,2027-08-02,Customer_Care_Call,B005,ATM
INT766112,C01002447,2024-03-01,SMS_Received,B005,Branch
INT960174,C01002447,2026-12-07,USSD_Session,B005,App
INT635434,C01002447,2027-04-08,App_Login,B005,Branch
INT693564,C01002447,2024-02-07,Customer_Care_Call,B005,Branch
INT691818,C01002447,2027-09-12,Customer_Care_Call,B005,Branch
INT991715,C01002447,2025-02-18,App_Login,B005,USSD
INT669963,C01002447,2026-06-08,Branch_Visit,B005,Agent
INT936086,C01002447,2027-12-25,USSD_Session,B005,App
INT563618,C01002447,2026-03-08,App_Login,B005,Agent
INT789397,C01002447,2027-10-01,Customer_Care_Call,B005,USSD
INT572359,C01002448,2022-04-14,Branch_Visit,B015,USSD
INT714771,C01002448,2022-09-22,SMS_Received,B015,Branch
INT940533,C01002448,2023-02-12,Customer_Care_Call,B015,Agent
INT849743,C01002448,2022-12-19,Branch_Visit,B015,ATM
INT898117,C01002448,2025-01-01,SMS_Received,B015,Branch
INT995002,C01002448,2022-09-14,Branch_Visit,B015,Agent
INT860208,C01002448,2024-06-14,Customer_Care_Call,B015,ATM
INT734212,C01002448,2026-01-07,Customer_Care_Call,B015,ATM
INT751961,C01002448,2025-05-06,Customer_Care_Call,B015,Branch
INT809063,C01002448,2026-02-04,App_Login,B015,Web
INT788182,C01002448,2022-07-13,SMS_Received,B015,USSD
INT976268,C01002448,2023-01-02,USSD_Session,B015,Branch
INT708048,C01002449,2025-01-14,SMS_Received,B020,Branch
INT522952,C01002449,2025-12-17,App_Login,B020,App
INT652377,C01002449,2022-11-20,Customer_Care_Call,B020,ATM
INT760674,C01002449,2026-04-23,Customer_Care_Call,B020,ATM
INT933057,C01002449,2022-09-24,App_Login,B020,ATM
INT976929,C01002449,2024-02-12,Customer_Care_Call,B020,App
INT847928,C01002449,2023-11-06,SMS_Received,B020,Agent
INT690445,C01002449,2023-09-07,USSD_Session,B020,ATM
INT713871,C01002449,2023-12-07,USSD_Session,B020,App
INT709238,C01002449,2023-01-17,Customer_Care_Call,B020,Branch
INT728610,C01002449,2023-03-17,Branch_Visit,B020,ATM
INT976265,C01002449,2023-06-27,App_Login,B020,Agent
INT980041,C01002450,2027-03-25,App_Login,B005,Branch
INT903398,C01002450,2024-11-26,USSD_Session,B005,Web
INT875791,C01002450,2024-07-04,SMS_Received,B005,ATM
INT500893,C01002450,2023-08-08,Branch_Visit,B005,Web
INT827590,C01002450,2024-10-01,SMS_Received,B005,USSD
INT602899,C01002450,2025-03-05,USSD_Session,B005,Branch
INT670524,C01002450,2025-03-06,Customer_Care_Call,B005,Agent
INT596194,C01002450,2024-01-08,Branch_Visit,B005,USSD
INT605879,C01002450,2027-10-04,Branch_Visit,B005,Agent
INT560712,C01002450,2026-01-05,Customer_Care_Call,B005,Agent
INT799913,C01002450,2024-04-17,SMS_Received,B005,USSD
INT521808,C01002450,2024-10-22,App_Login,B005,ATM
INT785507,C01002450,2026-08-12,USSD_Session,B005,USSD
INT688964,C01002450,2024-08-31,App_Login,B005,App
INT746915,C01002450,2026-08-30,App_Login,B005,Web
INT533959,C01002450,2026-03-19,SMS_Received,B005,App
INT971739,C01002450,2025-09-06,Branch_Visit,B005,Web
INT715034,C01002450,2025-10-11,USSD_Session,B005,App
INT606297,C01002450,2023-08-17,SMS_Received,B005,Agent
INT543254,C01002451,2028-08-15,SMS_Received,B003,USSD
INT805651,C01002451,2024-11-30,Branch_Visit,B003,USSD
INT875968,C01002451,2025-07-24,App_Login,B003,Web
INT647896,C01002451,2026-07-28,App_Login,B003,ATM
INT521865,C01002451,2029-01-01,USSD_Session,B003,Agent
INT690946,C01002451,2027-04-05,Branch_Visit,B003,USSD
INT778025,C01002451,2027-07-10,USSD_Session,B003,Branch
INT973463,C01002451,2025-02-13,Customer_Care_Call,B003,ATM
INT997274,C01002451,2024-12-02,App_Login,B003,ATM
INT799418,C01002451,2027-11-14,SMS_Received,B003,Web
INT979941,C01002451,2025-12-08,App_Login,B003,App
INT739560,C01002451,2027-11-27,Branch_Visit,B003,Agent
INT682015,C01002451,2025-06-01,Customer_Care_Call,B003,ATM
INT690924,C01002451,2024-11-12,Customer_Care_Call,B003,Web
INT984931,C01002452,2028-09-13,SMS_Received,B004,App
INT568653,C01002452,2025-12-24,USSD_Session,B004,Agent
INT738684,C01002452,2028-05-28,USSD_Session,B004,ATM
INT541161,C01002452,2029-06-09,Branch_Visit,B004,ATM
INT604757,C01002452,2026-03-14,Branch_Visit,B004,USSD
INT921354,C01002452,2026-10-29,SMS_Received,B004,App
INT616652,C01002452,2026-11-04,SMS_Received,B004,Agent
INT910967,C01002452,2028-03-05,SMS_Received,B004,Agent
INT834741,C01002452,2029-07-26,Customer_Care_Call,B004,ATM
INT785011,C01002452,2026-11-05,SMS_Received,B004,App
INT744838,C01002452,2026-02-08,Customer_Care_Call,B004,App
INT894735,C01002452,2028-06-30,Customer_Care_Call,B004,Agent
INT772100,C01002452,2028-03-09,App_Login,B004,ATM
INT877314,C01002452,2025-10-22,Branch_Visit,B004,Branch
INT725795,C01002452,2026-01-28,Customer_Care_Call,B004,Agent
INT982178,C01002453,2029-07-02,USSD_Session,B010,USSD
INT834010,C01002453,2026-11-04,USSD_Session,B010,Agent
INT653818,C01002453,2027-05-06,SMS_Received,B010,Branch
INT711105,C01002453,2026-12-19,USSD_Session,B010,USSD
INT926078,C01002453,2029-11-01,Branch_Visit,B010,USSD
INT635184,C01002453,2026-04-17,USSD_Session,B010,Web
INT692037,C01002453,2026-08-06,Branch_Visit,B010,Branch
INT614610,C01002453,2028-11-10,SMS_Received,B010,Agent
INT626929,C01002453,2026-12-09,USSD_Session,B010,ATM
INT550395,C01002453,2027-09-19,Customer_Care_Call,B010,USSD
INT657366,C01002453,2029-01-02,App_Login,B010,USSD
INT577023,C01002453,2026-09-04,SMS_Received,B010,Web
INT533591,C01002454,2027-10-09,SMS_Received,B003,ATM
INT899040,C01002454,2027-12-16,App_Login,B003,Branch
INT647198,C01002454,2028-06-22,Customer_Care_Call,B003,App
INT781510,C01002454,2025-12-26,Customer_Care_Call,B003,Agent
INT607436,C01002454,2028-05-10,SMS_Received,B003,App
INT679074,C01002454,2028-01-05,Customer_Care_Call,B003,Agent
INT627612,C01002454,2027-11-19,SMS_Received,B003,Branch
INT665258,C01002454,2029-06-29,Customer_Care_Call,B003,Agent
INT825275,C01002454,2029-01-25,Customer_Care_Call,B003,Branch
INT809822,C01002454,2025-10-28,USSD_Session,B003,Agent
INT833727,C01002454,2027-07-30,App_Login,B003,Web
INT983229,C01002454,2027-01-09,SMS_Received,B003,Agent
INT648754,C01002454,2026-09-10,Customer_Care_Call,B003,ATM
INT608396,C01002454,2027-02-16,SMS_Received,B003,App
INT648710,C01002454,2026-04-18,USSD_Session,B003,Agent
INT875422,C01002454,2026-01-02,App_Login,B003,App
INT767765,C01002455,2026-05-18,App_Login,B001,Web
INT636016,C01002455,2025-05-25,USSD_Session,B001,Web
INT572117,C01002455,2028-07-06,Customer_Care_Call,B001,Branch
INT575559,C01002455,2026-10-23,SMS_Received,B001,App
INT501830,C01002455,2025-04-20,App_Login,B001,Agent
INT721160,C01002455,2025-02-17,Branch_Visit,B001,ATM
INT838973,C01002455,2025-12-02,App_Login,B001,Branch
INT766626,C01002455,2028-08-15,USSD_Session,B001,ATM
INT969532,C01002455,2026-05-08,App_Login,B001,Agent
INT779976,C01002455,2025-04-13,App_Login,B001,USSD
INT836945,C01002455,2027-08-20,Customer_Care_Call,B001,USSD
INT544879,C01002456,2026-12-15,Branch_Visit,B005,Branch
INT741563,C01002456,2024-11-30,USSD_Session,B005,App
INT834346,C01002456,2027-01-28,Customer_Care_Call,B005,App
INT986020,C01002456,2025-12-13,App_Login,B005,Agent
INT894195,C01002456,2024-03-18,SMS_Received,B005,ATM
INT676469,C01002456,2023-09-12,App_Login,B005,Branch
INT507562,C01002456,2024-07-01,Customer_Care_Call,B005,Branch
INT950129,C01002456,2024-01-31,Customer_Care_Call,B005,Branch
INT572598,C01002456,2025-12-13,Branch_Visit,B005,Web
INT985869,C01002456,2023-11-05,USSD_Session,B005,Agent
INT940845,C01002456,2026-06-19,USSD_Session,B005,Agent
INT575906,C01002456,2024-11-18,Customer_Care_Call,B005,USSD
INT701211,C01002456,2025-10-23,Customer_Care_Call,B005,ATM
INT743543,C01002456,2023-11-20,USSD_Session,B005,Agent
INT926442,C01002456,2027-05-05,Customer_Care_Call,B005,Branch
INT582088,C01002456,2024-05-01,App_Login,B005,ATM
INT602913,C01002456,2026-09-07,SMS_Received,B005,Branch
INT864732,C01002457,2028-06-25,Branch_Visit,B003,Agent
INT556690,C01002457,2026-10-21,Branch_Visit,B003,Agent
INT935033,C01002457,2027-08-19,Branch_Visit,B003,Branch
INT816022,C01002457,2025-06-01,Customer_Care_Call,B003,ATM
INT658854,C01002457,2028-06-25,Branch_Visit,B003,Agent
INT531823,C01002457,2026-12-09,SMS_Received,B003,ATM
INT717973,C01002457,2026-01-23,USSD_Session,B003,Web
INT893067,C01002457,2027-06-21,SMS_Received,B003,Agent
INT865146,C01002457,2025-03-27,App_Login,B003,Agent
INT615402,C01002457,2026-08-23,App_Login,B003,USSD
INT860184,C01002457,2028-10-15,SMS_Received,B003,Branch
INT987830,C01002457,2027-09-28,USSD_Session,B003,Agent
INT732130,C01002457,2027-08-24,App_Login,B003,Web
INT934234,C01002457,2025-05-10,Branch_Visit,B003,USSD
INT803082,C01002458,2024-09-21,App_Login,B003,Web
INT758528,C01002458,2025-06-24,Branch_Visit,B003,Web
INT962884,C01002458,2025-08-28,USSD_Session,B003,Branch
INT520615,C01002458,2022-03-07,Branch_Visit,B003,App
INT758729,C01002458,2023-08-27,App_Login,B003,Web
INT741815,C01002458,2025-01-24,Branch_Visit,B003,Web
INT572062,C01002458,2025-08-02,App_Login,B003,Agent
INT815855,C01002458,2023-02-03,USSD_Session,B003,USSD
INT783471,C01002459,2023-11-29,Branch_Visit,B001,ATM
INT970794,C01002459,2025-04-25,Customer_Care_Call,B001,ATM
INT804864,C01002459,2023-01-16,Customer_Care_Call,B001,App
INT828471,C01002459,2026-06-10,Customer_Care_Call,B001,USSD
INT775042,C01002459,2025-04-07,Customer_Care_Call,B001,ATM
INT942893,C01002459,2024-09-12,App_Login,B001,ATM
INT507070,C01002459,2026-11-02,Branch_Visit,B001,App
INT714078,C01002459,2025-06-24,Branch_Visit,B001,Branch
INT592595,C01002459,2024-01-27,Branch_Visit,B001,USSD
INT779845,C01002459,2023-10-28,Branch_Visit,B001,Agent
INT864942,C01002460,2026-06-27,Customer_Care_Call,B002,ATM
INT647360,C01002460,2027-10-07,Customer_Care_Call,B002,ATM
INT882415,C01002460,2025-09-04,App_Login,B002,App
INT771631,C01002460,2024-06-11,SMS_Received,B002,USSD
INT608398,C01002460,2027-08-02,App_Login,B002,ATM
INT659082,C01002460,2026-10-28,Customer_Care_Call,B002,ATM
INT683602,C01002460,2025-10-26,Branch_Visit,B002,App
INT525725,C01002460,2026-02-24,Branch_Visit,B002,Web
INT517339,C01002460,2025-01-11,Customer_Care_Call,B002,App
INT630827,C01002460,2026-05-11,USSD_Session,B002,USSD
INT966216,C01002460,2025-02-12,Branch_Visit,B002,Branch
INT848781,C01002460,2028-08-14,App_Login,B002,Agent
INT729022,C01002460,2026-06-04,Branch_Visit,B002,USSD
INT720160,C01002460,2025-10-18,Customer_Care_Call,B002,App
INT718166,C01002460,2024-09-27,USSD_Session,B002,Agent
INT699552,C01002460,2025-01-31,Branch_Visit,B002,App
INT673058,C01002460,2027-11-11,App_Login,B002,Web
INT722585,C01002461,2025-06-21,SMS_Received,B004,App
INT963484,C01002461,2024-06-13,App_Login,B004,Agent
INT515146,C01002461,2023-12-26,Branch_Visit,B004,App
INT673527,C01002461,2023-11-13,USSD_Session,B004,ATM
INT748326,C01002461,2025-11-20,Branch_Visit,B004,Branch
INT781235,C01002461,2024-09-17,App_Login,B004,USSD
INT841883,C01002461,2025-11-17,App_Login,B004,Branch
INT637480,C01002461,2024-07-16,App_Login,B004,Web
INT538889,C01002461,2025-10-24,USSD_Session,B004,Branch
INT952188,C01002461,2025-06-20,App_Login,B004,ATM
INT928669,C01002461,2025-04-12,App_Login,B004,ATM
INT605758,C01002461,2023-04-13,SMS_Received,B004,Branch
INT974381,C01002461,2023-04-06,SMS_Received,B004,USSD
INT937001,C01002462,2024-10-05,USSD_Session,B010,Branch
INT770327,C01002462,2024-09-23,App_Login,B010,Agent
INT851043,C01002462,2026-10-04,Branch_Visit,B010,Branch
INT622681,C01002462,2027-08-28,App_Login,B010,Web
INT575972,C01002462,2024-03-16,Branch_Visit,B010,Agent
INT805491,C01002462,2027-03-08,USSD_Session,B010,Agent
INT830836,C01002462,2024-12-27,App_Login,B010,USSD
INT686187,C01002462,2023-07-17,USSD_Session,B010,USSD
INT541324,C01002462,2024-10-28,App_Login,B010,App
INT980649,C01002462,2025-06-07,SMS_Received,B010,Branch
INT640939,C01002462,2024-07-07,Branch_Visit,B010,Web
INT584333,C01002462,2024-11-06,Customer_Care_Call,B010,USSD
INT859694,C01002462,2024-02-06,SMS_Received,B010,Agent
INT796074,C01002462,2026-01-03,App_Login,B010,Web
INT793246,C01002462,2026-11-13,Customer_Care_Call,B010,Agent
INT552361,C01002462,2027-06-26,App_Login,B010,USSD
INT849681,C01002462,2027-04-22,Customer_Care_Call,B010,USSD
INT999153,C01002462,2026-01-29,USSD_Session,B010,Web
INT905072,C01002462,2026-01-26,USSD_Session,B010,App
INT729053,C01002462,2024-05-26,Branch_Visit,B010,Web
INT587257,C01002463,2026-11-11,Customer_Care_Call,B015,App
INT570074,C01002463,2030-02-19,Branch_Visit,B015,Agent
INT936164,C01002463,2027-01-28,App_Login,B015,ATM
INT936036,C01002463,2028-04-22,Branch_Visit,B015,Branch
INT595573,C01002463,2027-05-06,App_Login,B015,Web
INT681282,C01002463,2027-11-25,Customer_Care_Call,B015,Branch
INT639362,C01002463,2029-08-27,USSD_Session,B015,App
INT822888,C01002464,2026-07-03,USSD_Session,B002,Branch
INT978737,C01002464,2024-06-16,USSD_Session,B002,Web
INT851877,C01002464,2028-03-01,SMS_Received,B002,ATM
INT572865,C01002464,2027-04-02,App_Login,B002,Agent
INT976343,C01002464,2027-02-07,USSD_Session,B002,Branch
INT503802,C01002464,2026-02-28,Customer_Care_Call,B002,USSD
INT844835,C01002464,2026-03-15,App_Login,B002,USSD
INT657257,C01002464,2024-08-23,Branch_Visit,B002,Agent
INT804409,C01002464,2025-02-12,Branch_Visit,B002,Branch
INT585209,C01002464,2026-06-29,Customer_Care_Call,B002,Branch
INT503481,C01002464,2024-07-18,App_Login,B002,USSD
INT687949,C01002464,2024-03-09,Branch_Visit,B002,Agent
INT620743,C01002464,2025-03-17,Customer_Care_Call,B002,ATM
INT551667,C01002464,2027-04-15,SMS_Received,B002,Branch
INT539002,C01002465,2026-04-02,USSD_Session,B005,ATM
INT527347,C01002465,2025-11-04,Branch_Visit,B005,Web
INT930200,C01002465,2027-09-23,USSD_Session,B005,Web
INT733615,C01002465,2026-05-31,App_Login,B005,Branch
INT508783,C01002465,2027-12-31,SMS_Received,B005,USSD
INT743911,C01002465,2027-10-12,SMS_Received,B005,USSD
INT539056,C01002465,2024-12-27,App_Login,B005,Branch
INT674940,C01002465,2025-07-23,SMS_Received,B005,Branch
INT645785,C01002465,2026-01-13,Branch_Visit,B005,Agent
INT736270,C01002465,2026-06-25,Branch_Visit,B005,Branch
INT874209,C01002465,2026-12-15,Customer_Care_Call,B005,Branch
INT776697,C01002465,2025-04-29,USSD_Session,B005,USSD
INT766253,C01002465,2026-07-08,Customer_Care_Call,B005,Branch
INT569101,C01002465,2028-03-27,Branch_Visit,B005,Branch
INT807475,C01002465,2026-09-13,SMS_Received,B005,USSD
INT770467,C01002465,2028-03-31,Customer_Care_Call,B005,Agent
INT854818,C01002466,2026-06-28,SMS_Received,B003,Agent
INT994084,C01002466,2025-08-30,App_Login,B003,Agent
INT910068,C01002466,2026-05-03,Branch_Visit,B003,ATM
INT889430,C01002466,2026-06-01,App_Login,B003,USSD
INT648492,C01002466,2026-06-06,SMS_Received,B003,App
INT999469,C01002466,2027-10-09,Customer_Care_Call,B003,Web
INT579274,C01002466,2026-04-20,Customer_Care_Call,B003,USSD
INT631260,C01002466,2026-02-25,USSD_Session,B003,App
INT773441,C01002466,2026-01-11,SMS_Received,B003,Branch
INT712482,C01002466,2027-02-16,USSD_Session,B003,App
INT671957,C01002466,2026-12-19,App_Login,B003,Agent
INT775962,C01002466,2024-08-09,Customer_Care_Call,B003,Branch
INT564933,C01002466,2027-05-25,Branch_Visit,B003,ATM
INT747891,C01002467,2026-01-29,USSD_Session,B020,USSD
INT523508,C01002467,2022-06-17,Customer_Care_Call,B020,Web
INT622344,C01002467,2023-05-25,SMS_Received,B020,Branch
INT644110,C01002467,2026-04-05,App_Login,B020,ATM
INT568011,C01002467,2022-08-31,App_Login,B020,App
INT533527,C01002467,2022-07-24,App_Login,B020,App
INT548212,C01002467,2024-12-13,SMS_Received,B020,USSD
INT519400,C01002467,2022-05-22,Customer_Care_Call,B020,Web
INT627960,C01002467,2024-04-18,App_Login,B020,App
INT736722,C01002467,2024-05-08,Customer_Care_Call,B020,App
INT864715,C01002467,2022-11-14,Branch_Visit,B020,USSD
INT545148,C01002467,2022-05-31,SMS_Received,B020,Branch
INT698145,C01002467,2023-03-09,Branch_Visit,B020,App
INT719070,C01002467,2023-04-15,App_Login,B020,USSD
INT923121,C01002467,2024-08-13,Customer_Care_Call,B020,Web
INT904833,C01002467,2022-06-06,App_Login,B020,Branch
INT909370,C01002468,2025-04-11,App_Login,B001,App
INT850223,C01002468,2025-10-23,Customer_Care_Call,B001,USSD
INT700947,C01002468,2025-03-11,USSD_Session,B001,App
INT974049,C01002468,2024-04-04,SMS_Received,B001,ATM
INT724810,C01002468,2027-07-09,Branch_Visit,B001,USSD
INT639911,C01002468,2024-11-16,USSD_Session,B001,ATM
INT614154,C01002468,2028-06-22,USSD_Session,B001,App
INT707299,C01002468,2025-01-03,SMS_Received,B001,Agent
