customer_id,activation_date,branch_code,country,customer_type,onboarding_channel,date_of_birth,gender,status
C01004238,2025-12-31,B003,ZM,SME,Agent,1974-11-20,M,Active
C01004239,2024-01-06,B020,ZM,Retail,Branch,1960-12-28,F,Active
C01004240,2024-09-09,B001,ZM,Retail,ATM,1969-02-01,M,Dormant
C01004241,2025-01-20,B004,ZM,Retail,Branch,1973-02-03,M,Dormant
C01004242,2024-09-19,B003,ZM,Retail,Agent,2010-05-20,M,Active
C01004243,2023-12-06,B010,ZM,SME,ATM,1984-03-09,M,Active
C01004244,2025-03-04,B015,ZM,Retail,Web,1965-05-16,F,Active
C01004245,2024-10-25,B020,ZM,Premium,ATM,1962-03-19,M,Active
C01004246,2023-10-21,B001,ZM,Retail,USSD,2005-09-16,F,Active
C01004247,2024-03-06,B015,ZM,SME,Branch,1979-08-15,M,Active
C01004248,2023-07-08,B005,ZM,SME,ATM,2006-10-01,F,Active
C01004249,2023-01-04,B015,ZM,Retail,Branch,1993-04-22,M,Active
C01004250,2022-02-23,B005,ZM,Premium,Agent,1962-03-02,F,Active
C01004251,2023-10-16,B005,ZM,Retail,ATM,2000-03-22,M,Dormant
C01004252,2025-05-07,B010,ZM,SME,App,1996-03-11,F,Closed
C01004253,2023-03-25,B005,ZM,SME,Branch,1989-12-19,M,Active
C01004254,2022-03-02,B002,ZM,SME,Web,2001-04-17,F,Active
C01004255,2023-07-30,B004,ZM,Retail,Web,1991-02-15,M,Dormant
C01004256,2022-04-30,B004,ZM,Retail,ATM,1989-04-18,F,Active
C01004257,2024-08-24,B010,ZM,Retail,Web,1985-07-24,M,Active
C01004258,2024-12-20,B002,ZM,Retail,Web,1993-01-04,F,Active
C01004259,2024-01-03,B015,ZM,SME,Branch,1964-07-26,M,Active
C01004260,2025-04-11,B003,ZM,SME,ATM,2006-05-19,M,Active
C01004261,2023-04-22,B015,ZM,SME,Branch,2012-07-15,M,Active
C01004262,2022-11-23,B020,ZM,Retail,ATM,1971-01-23,F,Dormant
C01004263,2022-07-25,B003,ZM,SME,Web,1999-05-01,M,Dormant
C01004264,2023-05-23,B005,ZM,Premium,ATM,2003-09-26,M,Active
C01004265,2025-09-07,B001,ZM,SME,Agent,1998-11-18,M,Active
C01004266,2023-05-09,B003,ZM,Retail,ATM,2006-02-09,F,Active
C01004267,2023-06-30,B001,ZM,Retail,USSD,1963-03-30,F,Active
C01004268,2024-12-28,B004,ZM,Retail,ATM,2009-02-28,M,Active
C01004269,2022-04-25,B001,ZM,Retail,USSD,2010-10-23,M,Dormant
C01004270,2023-03-26,B004,ZM,Retail,Branch,2005-05-22,F,Dormant
C01004271,2025-03-25,B002,ZM,Premium,USSD,1966-01-13,F,Active
C01004272,2024-03-06,B002,ZM,Retail,Branch,1973-10-03,F,Dormant
C01004273,2023-12-28,B010,ZM,Retail,ATM,1993-11-26,M,Active
C01004274,2022-12-22,B010,ZM,Retail,Branch,1989-08-14,M,Dormant
C01004275,2022-12-27,B005,ZM,SME,Web,1999-06-18,F,Closed
C01004276,2023-04-30,B003,ZM,Premium,Agent,1983-12-18,M,Active
C01004277,2025-04-28,B005,ZM,SME,ATM,1972-11-30,F,Active
C01004278,2023-10-14,B004,ZM,Retail,USSD,1972-10-03,F,Dormant
C01004279,2025-11-29,B005,ZM,Retail,Agent,1977-08-12,F,Active
C01004280,2024-01-05,B001,ZM,SME,App,1968-05-11,F,Active
C01004281,2025-04-26,B004,ZM,Retail,Agent,1994-06-10,M,Active
C01004282,2022-02-27,B010,ZM,Retail,ATM,1984-09-27,F,Active
C01004283,2025-12-11,B002,ZM,Retail,Agent,1995-05-20,M,Active
C01004284,2025-12-05,B010,ZM,Retail,Agent,1979-10-04,M,Active
C01004285,2023-12-22,B003,ZM,Retail,Web,1963-10-04,F,Dormant
C01004286,2025-03-08,B004,ZM,Retail,Branch,1963-12-13,M,Dormant
C01004287,2025-02-28,B004,ZM,Retail,Agent,1987-03-05,M,Active
C01004288,2022-10-19,B001,ZM,Retail,USSD,1961-01-31,M,Dormant
C01004289,2025-02-27,B003,ZM,Retail,USSD,1971-12-05,F,Dormant
C01004290,2023-01-21,B002,ZM,Retail,Web,1977-06-13,F,Active
C01004291,2024-10-05,B015,ZM,Retail,Agent,1997-07-14,F,Active
C01004292,2025-01-15,B004,ZM,Retail,Agent,2011-01-27,M,Active
C01004293,2023-09-25,B004,ZM,Retail,Web,1977-05-16,M,Active
C01004294,2022-12-26,B001,ZM,Retail,ATM,1997-06-18,F,Active
C01004295,2024-10-01,B005,ZM,Retail,App,1973-08-09,M,Active
C01004296,2022-03-19,B020,ZM,Retail,App,1998-04-20,F,Dormant
C01004297,2022-07-04,B002,ZM,Retail,Branch,2009-01-28,F,Active
C01004298,2022-04-26,B010,ZM,SME,USSD,2010-12-22,F,Active
C01004299,2023-04-22,B003,ZM,Retail,ATM,1982-11-21,M,Active
C01004300,2025-05-17,B004,ZM,Retail,USSD,1978-11-23,M,Active
C01004301,2023-03-25,B004,ZM,Retail,ATM,1960-01-19,F,Active
C01004302,2022-02-10,B010,ZM,Premium,Web,1965-12-10,F,Active
C01004303,2024-12-14,B002,ZM,Retail,Branch,1974-08-29,F,Closed
C01004304,2024-09-05,B020,ZM,Retail,Web,1963-05-12,M,Active
C01004305,2022-01-02,B005,ZM,Retail,USSD,1983-10-27,F,Active
C01004306,2023-11-11,B004,ZM,SME,Branch,2003-04-20,F,Active
C01004307,2025-06-11,B020,ZM,SME,Agent,1965-12-05,M,Active
C01004308,2023-02-17,B002,ZM,Retail,ATM,1979-08-28,M,Dormant
C01004309,2022-09-25,B010,ZM,Retail,ATM,2002-01-05,M,Active
C01004310,2023-11-29,B001,ZM,Retail,Branch,1974-11-09,F,Dormant
C01004311,2026-01-08,B005,ZM,SME,Web,2004-04-09,M,Active
C01004312,2022-12-30,B003,ZM,Retail,Branch,1970-04-01,F,Dormant
C01004313,2023-10-25,B004,ZM,Retail,Web,1967-03-05,F,Active
C01004314,2022-05-02,B002,ZM,SME,Branch,2001-03-26,F,Active
C01004315,2022-02-14,B001,ZM,SME,Web,1990-09-30,M,Active
C01004316,2022-10-30,B003,ZM,Premium,App,1993-05-20,F,Active
C01004317,2025-04-16,B015,ZM,SME,Branch,2002-01-25,M,Active
C01004318,2025-12-14,B002,ZM,Premium,Web,1983-02-25,M,Active
C01004319,2022-10-18,B002,ZM,Retail,Agent,2011-10-08,M,Active
C01004320,2022-08-16,B003,ZM,SME,USSD,2010-02-10,F,Active
C01004321,2024-12-13,B001,ZM,SME,USSD,2009-02-26,M,Active
C01004322,2024-01-18,B015,ZM,Retail,Branch,1989-08-29,F,Active
C01004323,2022-05-29,B020,ZM,Retail,Branch,1989-04-17,F,Active
C01004324,2024-02-05,B020,ZM,Premium,ATM,2007-04-03,M,Active
C01004325,2025-12-13,B010,ZM,Retail,Web,1973-12-16,F,Active
C01004326,2025-09-18,B001,ZM,SME,Branch,2012-11-28,M,Active
C01004327,2024-03-21,B005,ZM,Retail,USSD,2006-08-27,M,Active
C01004328,2025-04-15,B004,ZM,Retail,USSD,1985-01-10,M,Active
C01004329,2022-07-26,B003,ZM,Retail,USSD,2013-04-11,M,Active
C01004330,2023-11-21,B010,ZM,Retail,Web,1982-01-02,F,Active
C01004331,2023-09-11,B015,ZM,Retail,App,1980-04-17,M,Active
C01004332,2023-10-23,B003,ZM,Retail,Branch,1961-12-29,F,Active
C01004333,2022-10-07,B003,ZM,Retail,App,1998-12-04,F,Active
C01004334,2022-11-19,B001,ZM,Retail,Web,2003-05-14,M,Active
C01004335,2026-02-08,B004,ZM,Retail,Agent,1984-06-02,F,Active
C01004336,2024-06-13,B005,ZM,Retail,Branch,1989-06-09,M,Dormant
C01004337,2025-08-02,B020,ZM,SME,ATM,2005-08-25,M,Active
C01004338,2024-09-24,B002,ZM,Retail,Branch,1986-12-19,M,Active
C01004339,2025-08-22,B002,ZM,Retail,Branch,2004-10-03,F,Active
C01004340,2023-10-12,B003,ZM,Retail,Branch,1996-04-22,M,Active
C01004341,2022-12-23,B020,ZM,Retail,Branch,1964-08-07,F,Active
C01004342,2025-12-19,B020,ZM,Retail,Agent,2013-01-30,M,Active
C01004343,2025-02-24,B004,ZM,Retail,Branch,1986-12-11,F,Active
C01004344,2025-11-21,B015,ZM,SME,Web,1983-02-11,M,Active
C01004345,2025-06-10,B015,ZM,SME,Branch,1969-07-21,F,Active
C01004346,2024-01-01,B010,ZM,SME,Agent,1973-04-10,M,Active
C01004347,2023-04-03,B001,ZM,Retail,Web,2009-10-16,F,Active
C01004348,2025-09-25,B004,ZM,Retail,Branch,1980-01-23,M,Active
C01004349,2025-04-21,B004,ZM,Retail,Branch,1979-08-23,F,Active
C01004350,2022-12-26,B001,ZM,Retail,Web,1982-04-25,M,Active
C01004351,2024-02-14,B020,ZM,Premium,Branch,2001-08-28,F,Active
C01004352,2023-09-21,B015,ZM,Retail,Agent,1973-09-30,M,Closed
C01004353,2025-11-11,B015,ZM,Retail,USSD,1968-11-04,M,Active
C01004354,2023-08-27,B020,ZM,Retail,Branch,2008-08-23,M,Active
C01004355,2022-09-18,B015,ZM,SME,ATM,2005-05-19,F,Dormant
C01004356,2022-12-30,B003,ZM,SME,Web,1992-07-25,F,Active
C01004357,2026-02-01,B004,ZM,Retail,Agent,1997-01-07,M,Active
C01004358,2022-01-04,B002,ZM,Premium,Branch,1995-11-15,F,Active
C01004359,2025-12-08,B001,ZM,Retail,Branch,1997-08-13,M,Active
C01004360,2025-03-19,B015,ZM,SME,Web,2010-10-30,M,Active
C01004361,2024-03-12,B010,ZM,Premium,App,1989-09-18,M,Active
C01004362,2025-03-08,B015,ZM,SME,Agent,1986-10-31,F,Active
C01004363,2022-03-08,B015,ZM,Retail,Agent,1967-04-12,M,Active
C01004364,2023-01-08,B005,ZM,Retail,USSD,1981-10-03,F,Active
C01004365,2025-05-18,B003,ZM,Retail,USSD,1974-07-29,F,Dormant
C01004366,2023-10-14,B001,ZM,Retail,Branch,2003-03-03,M,Dormant
C01004367,2025-06-06,B005,ZM,SME,Web,1965-12-13,F,Active
C01004368,2023-03-29,B005,ZM,Retail,ATM,1988-03-01,F,Active
C01004369,2025-08-02,B010,ZM,Retail,Branch,1965-02-07,F,Closed
C01004370,2025-03-04,B004,ZM,SME,USSD,1999-01-30,M,Active
C01004371,2022-08-02,B010,ZM,Retail,Branch,1996-06-01,M,Active
C01004372,2024-10-13,B004,ZM,Retail,Web,1998-10-09,F,Active
C01004373,2022-10-16,B004,ZM,Retail,Agent,1973-10-26,F,Active
C01004374,2023-11-10,B001,ZM,Retail,Agent,1997-02-28,M,Active
C01004375,2022-06-09,B015,ZM,Retail,Agent,2002-06-13,M,Active
C01004376,2023-05-03,B001,ZM,SME,Agent,1962-09-29,F,Active
C01004377,2023-12-12,B003,ZM,Retail,ATM,1989-12-11,M,Active
C01004378,2023-10-17,B004,ZM,SME,App,1993-03-24,M,Dormant
C01004379,2022-12-10,B005,ZM,Retail,ATM,1970-08-10,F,Active
C01004380,2025-07-26,B015,ZM,Retail,Branch,1987-08-19,M,Active
C01004381,2022-07-01,B002,ZM,Retail,USSD,1981-02-21,F,Active
C01004382,2025-12-22,B003,ZM,Retail,Web,2003-08-25,F,Active
C01004383,2025-10-04,B001,ZM,Retail,Branch,2004-02-16,F,Active
C01004384,2025-08-01,B010,ZM,Retail,App,1995-07-23,F,Active
C01004385,2026-02-02,B003,ZM,Retail,Web,2012-10-15,M,Active
C01004386,2023-11-19,B003,ZM,Retail,Web,1979-03-15,M,Active
C01004387,2024-07-03,B015,ZM,Retail,Web,1996-05-12,M,Active
C01004388,2022-01-24,B003,ZM,Retail,Branch,1998-08-02,M,Dormant
C01004389,2023-06-28,B003,ZM,SME,App,1981-02-03,F,Active
C01004390,2023-03-06,B002,ZM,Premium,Branch,1985-09-12,M,Active
C01004391,2023-05-27,B020,ZM,Retail,Web,1981-10-27,F,Active
C01004392,2025-11-20,B010,ZM,Retail,Web,1974-10-17,F,Active
C01004393,2022-05-19,B010,ZM,Premium,USSD,1990-02-25,F,Dormant
C01004394,2023-12-19,B010,ZM,Retail,ATM,1974-04-13,M,Dormant
C01004395,2023-06-10,B004,ZM,Premium,Branch,2013-08-24,F,Active
C01004396,2022-08-10,B005,ZM,Retail,App,1989-05-07,F,Dormant
C01004397,2026-01-15,B020,ZM,SME,Web,2013-03-29,M,Active
C01004398,2022-01-03,B010,ZM,Retail,Branch,1993-10-22,F,Active
C01004399,2022-04-09,B003,ZM,Premium,ATM,1967-06-08,M,Active
C01004400,2024-03-01,B003,ZM,Retail,Branch,1969-01-11,M,Active
C01004401,2024-06-16,B010,ZM,Retail,ATM,1967-05-14,F,Active
C01004402,2026-02-09,B015,ZM,Retail,Branch,1967-05-21,F,Active
C01004403,2024-05-09,B010,ZM,Retail,USSD,1960-10-05,M,Active
C01004404,2022-12-07,B003,ZM,SME,Branch,1973-06-17,M,Active
C01004405,2024-04-27,B004,ZM,Retail,Agent,2008-06-23,F,Active
C01004406,2024-10-06,B001,ZM,SME,USSD,1998-06-12,F,Active
C01004407,2024-02-15,B001,ZM,Retail,ATM,2004-03-13,F,Closed
C01004408,2023-12-21,B020,ZM,SME,Web,1968-04-12,F,Active
C01004409,2025-01-23,B020,ZM,Retail,Web,1973-08-17,F,Active
C01004410,2024-02-08,B010,ZM,Premium,Branch,1964-08-09,F,Dormant
C01004411,2022-07-27,B002,ZM,Premium,App,1960-03-09,F,Dormant
C01004412,2024-09-08,B010,ZM,Retail,Branch,2002-04-10,F,Active
C01004413,2025-03-29,B015,ZM,SME,USSD,1975-12-06,F,Active
C01004414,2025-08-26,B010,ZM,SME,USSD,1962-12-07,F,Active
C01004415,2025-11-08,B020,ZM,Retail,ATM,1971-12-22,M,Active
C01004416,2023-04-07,B001,ZM,Retail,Branch,1986-02-22,M,Active
C01004417,2022-11-30,B003,ZM,Retail,ATM,1992-11-26,M,Active
C01004418,2024-07-13,B010,ZM,SME,App,1992-01-19,M,Active
C01004419,2022-05-31,B003,ZM,Retail,Web,2011-04-26,F,Dormant
C01004420,2022-03-10,B003,ZM,Retail,Web,1967-11-07,M,Closed
C01004421,2023-08-27,B002,ZM,Retail,Branch,1963-08-17,F,Active
C01004422,2022-02-11,B003,ZM,Retail,ATM,1974-10-27,F,Active
C01004423,2023-10-15,B001,ZM,SME,ATM,1987-10-16,F,Active
C01004424,2023-06-19,B004,ZM,Premium,App,1989-08-14,F,Active
C01004425,2022-08-03,B004,ZM,Retail,ATM,1968-12-19,F,Active
C01004426,2022-06-01,B005,ZM,Retail,Agent,1963-06-30,M,Active
C01004427,2023-12-02,B015,ZM,Retail,Agent,2012-04-16,M,Active
C01004428,2022-12-15,B010,ZM,Retail,USSD,1967-05-22,M,Active
C01004429,2024-02-08,B015,ZM,Retail,Agent,1963-07-18,F,Active
C01004430,2022-11-26,B001,ZM,Retail,Agent,1960-01-07,M,Active
C01004431,2026-02-08,B003,ZM,Retail,USSD,1977-03-31,M,Active
C01004432,2022-06-03,B004,ZM,Retail,Agent,1975-03-31,F,Active
C01004433,2025-01-25,B015,ZM,SME,Agent,1995-01-24,F,Dormant
C01004434,2022-07-10,B001,ZM,Retail,USSD,2003-12-29,M,Active
C01004435,2023-11-24,B004,ZM,SME,Branch,1969-08-24,F,Active
C01004436,2025-05-01,B003,ZM,Retail,USSD,1983-12-25,F,Active
C01004437,2025-06-10,B015,ZM,Retail,USSD,2013-03-26,M,Active
C01004438,2024-09-15,B004,ZM,SME,Agent,1986-02-22,M,Active
C01004439,2025-12-13,B010,ZM,Retail,Web,2007-03-13,F,Active
C01004440,2022-03-05,B020,ZM,Retail,Agent,1966-06-06,F,Active
C01004441,2024-06-02,B010,ZM,Retail,Branch,1985-07-08,M,Active
C01004442,2025-08-31,B005,ZM,Retail,USSD,1972-06-08,M,Active
C01004443,2022-12-04,B005,ZM,SME,App,1965-10-29,M,Active
C01004444,2025-05-28,B004,ZM,Retail,USSD,2001-06-23,F,Active
C01004445,2024-06-08,B020,ZM,Retail,Branch,2014-05-19,M,Active
C01004446,2022-11-18,B001,ZM,Retail,ATM,1983-04-29,M,Dormant
C01004447,2022-04-20,B010,ZM,Retail,Agent,1974-02-13,M,Active
C01004448,2022-07-27,B001,ZM,Premium,Web,2006-03-11,F,Active
C01004449,2023-11-10,B020,ZM,SME,Web,1968-08-15,F,Active
C01004450,2023-02-25,B001,ZM,Retail,Agent,2004-07-14,M,Active
C01004451,2023-01-25,B020,ZM,Retail,Agent,2014-05-30,F,Active
C01004452,2024-04-18,B004,ZM,Retail,Branch,1980-01-29,M,Active
C01004453,2025-11-28,B001,ZM,Retail,USSD,1985-06-14,M,Active
C01004454,2025-02-08,B010,ZM,SME,App,1962-11-15,M,Active
C01004455,2026-01-18,B003,ZM,Retail,USSD,1995-04-17,F,Active
C01004456,2026-02-03,B005,ZM,Retail,USSD,1990-05-20,M,Active
C01004457,2025-01-11,B003,ZM,SME,App,1974-08-09,F,Active
C01004458,2023-06-28,B001,ZM,Retail,Web,2002-05-28,F,Active
C01004459,2025-09-14,B003,ZM,Retail,USSD,2000-08-05,M,Dormant
C01004460,2023-07-31,B010,ZM,Retail,ATM,1992-03-08,F,Active
C01004461,2023-09-02,B010,ZM,Premium,ATM,2005-08-26,M,Dormant
C01004462,2023-05-02,B001,ZM,SME,Branch,1987-06-28,M,Active
C01004463,2022-07-16,B004,ZM,Retail,Branch,1986-05-06,M,Active
C01004464,2022-04-12,B003,ZM,Retail,App,1995-12-26,M,Active
C01004465,2024-03-15,B004,ZM,Premium,App,1997-07-01,F,Active
C01004466,2025-03-16,B004,ZM,Retail,Branch,1981-02-03,M,Dormant
C01004467,2025-01-30,B020,ZM,Retail,Agent,1987-10-01,M,Closed
C01004468,2024-10-02,B002,ZM,Premium,USSD,1989-04-20,M,Active
C01004469,2022-11-11,B001,ZM,SME,Agent,1978-11-21,M,Active
C01004470,2022-04-22,B005,ZM,Retail,Web,1981-08-04,F,Active
C01004471,2024-01-09,B010,ZM,Retail,ATM,2001-05-20,F,Active
C01004472,2022-01-08,B010,ZM,Retail,App,1973-05-05,M,Closed
C01004473,2024-05-25,B001,ZM,Retail,Branch,1973-12-04,F,Closed
C01004474,2022-06-29,B020,ZM,Premium,ATM,1963-04-20,M,Active
C01004475,2023-08-27,B015,ZM,Retail,Agent,1967-02-16,M,Active
C01004476,2025-09-17,B015,ZM,SME,App,1965-04-09,M,Active
C01004477,2025-07-04,B015,ZM,Retail,App,2012-09-21,F,Active
C01004478,2025-05-14,B020,ZM,Retail,USSD,1970-07-24,M,Dormant
C01004479,2024-09-10,B005,ZM,Retail,App,1973-04-01,F,Active
C01004480,2023-02-13,B010,ZM,SME,Web,1969-08-29,F,Active
C01004481,2022-07-18,B001,ZM,Retail,App,2000-04-10,M,Active
C01004482,2022-02-22,B020,ZM,Retail,Web,1971-04-25,F,Closed
C01004483,2023-02-28,B010,ZM,Retail,Agent,1973-05-25,M,Active
C01004484,2022-12-16,B004,ZM,Retail,USSD,1966-08-03,F,Active
C01004485,2025-07-31,B003,ZM,Retail,Web,1985-05-05,F,Active
C01004486,2023-08-21,B003,ZM,Retail,Agent,1989-11-06,F,Active
C01004487,2022-06-17,B020,ZM,Retail,ATM,1988-09-14,F,Active
C01004488,2024-08-27,B010,ZM,Retail,App,2011-12-20,M,Active
C01004489,2022-08-25,B002,ZM,Retail,Branch,1981-06-18,M,Active
C01004490,2023-09-24,B005,ZM,Retail,Branch,2003-03-16,M,Active
C01004491,2024-03-25,B015,ZM,Retail,Web,1999-01-21,M,Active
C01004492,2024-08-22,B005,ZM,Retail,USSD,1996-10-08,M,Active
C01004493,2024-09-28,B005,ZM,Retail,Web,1970-12-31,M,Active
C01004494,2025-09-15,B020,ZM,SME,Agent,2009-07-13,M,Active
C01004495,2023-06-27,B004,ZM,Retail,Agent,2012-09-20,F,Active
C01004496,2022-07-06,B005,ZM,Retail,Web,1987-02-21,F,Dormant
C01004497,2025-08-07,B003,ZM,Retail,Web,1978-10-26,M,Active
C01004498,2025-01-19,B004,ZM,SME,ATM,2002-06-15,M,Active
C01004499,2024-03-04,B001,ZM,Retail,Agent,1963-01-13,F,Active
C01004500,2023-01-14,B005,ZM,Retail,ATM,1992-09-03,F,Active
C01004501,2024-01-30,B005,ZM,Retail,Web,1974-01-16,M,Active
C01004502,2024-02-21,B001,ZM,Retail,USSD,1995-01-22,M,Dormant
C01004503,2024-01-27,B005,ZM,Premium,App,1977-03-06,F,Active
C01004504,2023-01-18,B001,ZM,SME,Agent,1990-12-16,F,Dormant
C01004505,2024-07-01,B004,ZM,Retail,Branch,1965-12-04,F,Closed
C01004506,2022-04-02,B003,ZM,SME,ATM,1964-05-21,F,Active
C01004507,2023-06-24,B001,ZM,SME,Agent,1962-10-25,F,Active
C01004508,2024-06-19,B002,ZM,Retail,App,1982-08-16,M,Active
C01004509,2024-08-10,B020,ZM,Retail,ATM,1994-12-13,F,Active
C01004510,2023-06-24,B020,ZM,Retail,Agent,1976-09-26,M,Active
C01004511,2023-04-09,B001,ZM,Retail,ATM,2004-08-22,F,Dormant
C01004512,2023-07-05,B020,ZM,Retail,ATM,2001-08-01,M,Closed
C01004513,2025-03-01,B005,ZM,Retail,Web,1995-08-29,M,Active
C01004514,2022-05-07,B015,ZM,SME,Web,1989-01-11,M,Active
C01004515,2022-11-06,B015,ZM,Premium,ATM,2000-05-02,M,Active
C01004516,2025-11-27,B020,ZM,Retail,ATM,1971-12-03,M,Active
C01004517,2025-09-28,B004,ZM,Retail,Branch,1989-04-30,F,Active
C01004518,2022-07-18,B010,ZM,SME,App,1997-11-21,M,Active
C01004519,2022-06-25,B004,ZM,SME,App,1988-03-28,F,Active
C01004520,2025-09-30,B010,ZM,SME,USSD,2010-10-30,M,Active
C01004521,2023-12-06,B015,ZM,Retail,USSD,1976-07-03,F,Active
C01004522,2025-01-13,B015,ZM,Retail,USSD,1960-08-31,M,Active
C01004523,2024-04-27,B001,ZM,Retail,Web,1974-09-23,M,Active
C01004524,2025-04-22,B003,ZM,Premium,Web,1982-06-25,F,Dormant
C01004525,2023-04-11,B002,ZM,Retail,Branch,1997-04-20,F,Dormant
C01004526,2025-02-07,B004,ZM,SME,Web,1968-05-12,F,Active
C01004527,2022-05-05,B005,ZM,Retail,USSD,2003-09-06,F,Active
C01004528,2024-03-03,B010,ZM,Premium,Agent,1990-01-05,F,Active
C01004529,2024-12-06,B020,ZM,Retail,ATM,1973-04-17,M,Active
C01004530,2024-05-07,B005,ZM,Retail,USSD,1963-10-09,M,Active
C01004531,2025-01-01,B003,ZM,Retail,Branch,1972-08-03,M,Active
C01004532,2025-11-08,B010,ZM,Retail,ATM,1981-07-14,F,Closed
C01004533,2024-08-30,B004,ZM,Retail,Web,2006-01-01,M,Active
C01004534,2025-03-18,B001,ZM,Retail,ATM,2014-03-07,F,Active
C01004535,2023-04-28,B005,ZM,Retail,Agent,2004-06-09,M,Active
C01004536,2024-09-02,B003,ZM,Retail,Branch,1984-12-04,F,Active
C01004537,2023-09-05,B004,ZM,SME,Web,1978-02-22,F,Active
C01004538,2022-06-11,B015,ZM,Retail,App,1976-03-12,M,Active
C01004539,2024-03-19,B015,ZM,Retail,USSD,1997-06-27,F,Active
C01004540,2026-01-02,B004,ZM,SME,Agent,1963-06-13,M,Dormant
C01004541,2022-03-13,B004,ZM,Retail,Agent,1960-10-29,M,Active
C01004542,2024-10-25,B004,ZM,Premium,USSD,1992-05-12,F,Active
C01004543,2025-03-15,B010,ZM,Retail,Branch,1990-10-08,M,Dormant
C01004544,2024-11-24,B004,ZM,Retail,Branch,1993-06-19,F,Active
C01004545,2025-03-16,B005,ZM,Retail,Agent,1990-04-01,F,Active
C01004546,2025-10-19,B003,ZM,Retail,USSD,1960-03-30,M,Active
C01004547,2025-06-24,B010,ZM,Retail,ATM,1969-05-20,F,Active
C01004548,2022-10-29,B004,ZM,Retail,App,2003-04-25,F,Active
C01004549,2022-09-04,B002,ZM,Retail,App,2004-12-14,M,Dormant
C01004550,2024-07-08,B020,ZM,Retail,Branch,1978-02-04,F,Active
C01004551,2022-12-21,B002,ZM,Retail,Branch,1978-12-08,F,Dormant
C01004552,2022-12-09,B003,ZM,Retail,ATM,1973-04-05,F,Active
C01004553,2023-03-10,B015,ZM,Retail,Branch,1989-10-30,F,Active
C01004554,2023-01-30,B001,ZM,Retail,App,2005-04-21,M,Active
C01004555,2022-09-16,B001,ZM,Retail,USSD,1984-07-13,M,Active
C01004556,2022-03-29,B020,ZM,Retail,Agent,2007-08-17,M,Active
C01004557,2024-05-17,B015,ZM,Retail,App,1995-01-19,M,Dormant
C01004558,2022-06-10,B010,ZM,Retail,ATM,2007-06-08,M,Active
C01004559,2025-10-31,B010,ZM,Retail,USSD,2012-12-22,M,Active
C01004560,2024-06-10,B010,ZM,Retail,USSD,1977-08-23,F,Dormant
C01004561,2023-02-18,B001,ZM,Retail,Agent,1999-01-08,F,Active
C01004562,2025-07-08,B002,ZM,Retail,App,1963-07-15,F,Active
C01004563,2022-10-30,B001,ZM,Retail,USSD,2000-10-24,F,Active
C01004564,2025-05-03,B005,ZM,Retail,USSD,2013-01-07,F,Dormant
C01004565,2023-06-13,B004,ZM,Retail,Branch,2009-01-31,M,Active
C01004566,2023-10-17,B010,ZM,Retail,USSD,1986-01-13,M,Dormant
C01004567,2026-01-29,B002,ZM,SME,ATM,2008-05-03,F,Active
C01004568,2022-05-18,B003,ZM,SME,USSD,2000-12-12,M,Active
C01004569,2022-06-28,B020,ZM,Retail,Branch,1963-12-29,M,Active
C01004570,2024-03-05,B003,ZM,Retail,Web,1985-07-10,M,Active
C01004571,2025-02-13,B004,ZM,Retail,Web,1989-11-02,M,Active
C01004572,2024-03-24,B002,ZM,SME,ATM,1961-08-10,M,Active
C01004573,2025-02-04,B001,ZM,Retail,Agent,1996-07-17,F,Dormant
C01004574,2023-10-30,B001,ZM,Premium,Agent,2012-11-13,F,Active
C01004575,2023-07-20,B005,ZM,Retail,ATM,1965-08-19,M,Dormant
C01004576,2024-11-30,B005,ZM,Retail,USSD,2002-07-27,M,Active
C01004577,2024-07-27,B001,ZM,Retail,USSD,1997-06-07,M,Active
C01004578,2022-01-26,B003,ZM,Retail,Web,2001-08-02,F,Active
C01004579,2025-12-05,B020,ZM,Retail,Web,2014-08-12,M,Active
C01004580,2025-06-30,B010,ZM,Retail,App,2011-04-22,M,Active
C01004581,2025-04-18,B003,ZM,Retail,Web,1980-09-19,M,Active
C01004582,2024-12-06,B020,ZM,SME,Web,1988-04-10,M,Active
C01004583,2024-05-09,B005,ZM,Retail,ATM,2013-01-04,F,Active
C01004584,2022-08-19,B004,ZM,Retail,App,1979-12-30,F,Dormant
C01004585,2024-04-28,B020,ZM,Retail,Agent,2000-04-21,M,Active
C01004586,2022-11-03,B001,ZM,Retail,App,1983-09-30,F,Active
C01004587,2022-10-31,B005,ZM,Retail,USSD,1986-12-09,M,Active
C01004588,2025-03-06,B005,ZM,Retail,USSD,1963-06-22,F,Active
C01004589,2025-04-19,B010,ZM,Retail,App,1980-08-02,M,Active
C01004590,2025-04-08,B001,ZM,Retail,App,2011-12-30,F,Active
C01004591,2022-07-25,B010,ZM,Retail,USSD,1982-10-19,M,Active
C01004592,2022-08-05,B001,ZM,Retail,ATM,1995-06-03,M,Active
C01004593,2025-02-26,B010,ZM,Premium,ATM,1983-10-22,M,Active
C01004594,2022-07-26,B020,ZM,Retail,ATM,1960-05-20,M,Active
C01004595,2023-08-09,B003,ZM,Retail,ATM,2007-08-13,F,Active
C01004596,2025-01-01,B004,ZM,Retail,USSD,1980-07-25,F,Dormant
C01004597,2023-12-06,B004,ZM,SME,Branch,1963-08-21,F,Active
